time,gFx,gFy,gFz,
2022-10-20 19:16:50,-0.066,-0.447,-0.93,1.034
2022-10-20 19:16:50,-0.066,-0.447,-0.93,1.034
2022-10-20 19:16:50,-0.066,-0.447,-0.93,1.034
2022-10-20 19:16:50,-0.109,-0.383,-0.964,1.043
2022-10-20 19:16:50,-0.125,-0.354,-0.968,1.038
2022-10-20 19:16:50,-0.075,-0.424,-0.889,0.988
2022-10-20 19:16:50,-0.054,-0.445,-0.814,0.929
2022-10-20 19:16:50,-0.09,-0.407,-0.877,0.971
2022-10-20 19:16:50,-0.131,-0.38,-0.997,1.075
2022-10-20 19:16:50,-0.103,-0.326,-1.026,1.081
2022-10-20 19:16:50,-0.03,-0.377,-0.895,0.972
2022-10-20 19:16:50,-0.03,-0.377,-0.895,0.972
2022-10-20 19:16:50,-0.007,-0.59,-0.809,1.001
2022-10-20 19:16:50,-0.118,-0.414,-0.782,0.893
2022-10-20 19:16:50,-0.205,-0.232,-1.087,1.13
2022-10-20 19:16:50,-0.172,-0.309,-1.115,1.17
2022-10-20 19:16:50,-0.081,-0.426,-0.873,0.975
2022-10-20 19:16:50,-0.083,-0.578,-0.74,0.943
2022-10-20 19:16:50,-0.142,-0.499,-0.78,0.937
2022-10-20 19:16:50,-0.238,-0.266,-1.067,1.125
2022-10-20 19:16:50,-0.083,-0.554,-0.729,0.919
2022-10-20 19:16:50,-0.083,-0.554,-0.729,0.919
2022-10-20 19:16:50,-0.083,-0.554,-0.729,0.919
2022-10-20 19:16:50,-0.149,-0.438,-0.691,0.832
2022-10-20 19:16:50,-0.238,-0.372,-0.974,1.069
2022-10-20 19:16:50,-0.224,-0.432,-1.106,1.208
2022-10-20 19:16:50,-0.206,-0.354,-0.887,0.977
2022-10-20 19:16:50,-0.177,-0.459,-0.893,1.02
2022-10-20 19:16:50,-0.143,-0.511,-0.868,1.017
2022-10-20 19:16:50,-0.192,-0.305,-0.845,0.919
2022-10-20 19:16:50,-0.101,-0.322,-0.827,0.893
2022-10-20 19:16:50,-0.101,-0.322,-0.827,0.893
2022-10-20 19:16:50,-0.101,-0.322,-0.827,0.893
2022-10-20 19:16:50,-0.113,-0.384,-0.94,1.022
2022-10-20 19:16:50,-0.122,-0.461,-0.898,1.017
2022-10-20 19:16:50,-0.138,-0.415,-0.855,0.96
2022-10-20 19:16:50,-0.178,-0.44,-0.886,1.005
2022-10-20 19:16:50,-0.226,-0.428,-0.939,1.056
2022-10-20 19:16:50,-0.251,-0.437,-0.946,1.072
2022-10-20 19:16:50,-0.368,-0.306,-0.899,1.018
2022-10-20 19:16:50,-0.368,-0.306,-0.899,1.018
2022-10-20 19:16:50,-0.368,-0.306,-0.899,1.018
2022-10-20 19:16:50,-0.317,-0.414,-0.98,1.11
2022-10-20 19:16:50,-0.297,-0.42,-0.839,0.984
2022-10-20 19:16:50,-0.3,-0.404,-0.832,0.972
2022-10-20 19:16:50,-0.318,-0.394,-0.868,1.005
2022-10-20 19:16:50,-0.302,-0.368,-0.925,1.04
2022-10-20 19:16:50,-0.294,-0.428,-0.923,1.059
2022-10-20 19:16:50,-0.258,-0.45,-0.842,0.989
2022-10-20 19:16:50,-0.19,-0.439,-0.794,0.927
2022-10-20 19:16:50,-0.19,-0.439,-0.794,0.927
2022-10-20 19:16:50,-0.19,-0.439,-0.794,0.927
2022-10-20 19:16:50,-0.19,-0.439,-0.794,0.927
2022-10-20 19:16:50,-0.185,-0.422,-0.839,0.957
2022-10-20 19:16:50,-0.216,-0.399,-0.986,1.085
2022-10-20 19:16:50,-0.247,-0.394,-0.994,1.097
2022-10-20 19:16:50,-0.216,-0.369,-0.89,0.987
2022-10-20 19:16:50,-0.217,-0.461,-0.845,0.987
2022-10-20 19:16:50,-0.173,-0.453,-0.821,0.954
2022-10-20 19:16:50,-0.19,-0.334,-0.831,0.916
2022-10-20 19:16:50,-0.189,-0.445,-0.963,1.078
2022-10-20 19:16:50,-0.189,-0.445,-0.963,1.078
2022-10-20 19:16:50,-0.189,-0.445,-0.963,1.078
2022-10-20 19:16:50,-0.229,-0.471,-0.935,1.072
2022-10-20 19:16:50,-0.206,-0.438,-0.848,0.976
2022-10-20 19:16:50,-0.207,-0.444,-0.826,0.96
2022-10-20 19:16:50,-0.191,-0.49,-0.915,1.055
2022-10-20 19:16:50,-0.232,-0.401,-0.961,1.067
2022-10-20 19:16:50,-0.23,-0.347,-0.979,1.064
2022-10-20 19:16:50,-0.225,-0.447,-0.995,1.114
2022-10-20 19:16:50,-0.155,-0.422,-0.803,0.92
2022-10-20 19:16:50,-0.155,-0.422,-0.803,0.92
2022-10-20 19:16:50,-0.181,-0.425,-0.955,1.061
2022-10-20 19:16:50,-0.199,-0.353,-1.01,1.088
2022-10-20 19:16:50,-0.186,-0.362,-0.976,1.057
2022-10-20 19:16:50,-0.175,-0.374,-0.872,0.965
2022-10-20 19:16:50,-0.151,-0.404,-0.847,0.95
2022-10-20 19:16:50,-0.155,-0.428,-0.863,0.976
2022-10-20 19:16:50,-0.175,-0.39,-0.896,0.993
2022-10-20 19:16:50,-0.197,-0.381,-0.83,0.934
2022-10-20 19:16:50,-0.223,-0.364,-0.895,0.992
2022-10-20 19:16:50,-0.223,-0.364,-0.895,0.992
2022-10-20 19:16:50,-0.223,-0.364,-0.895,0.992
2022-10-20 19:16:50,-0.219,-0.481,-0.912,1.054
2022-10-20 19:16:50,-0.17,-0.47,-0.785,0.931
2022-10-20 19:16:50,-0.188,-0.434,-0.827,0.953
2022-10-20 19:16:50,-0.215,-0.45,-0.961,1.083
2022-10-20 19:16:50,-0.197,-0.526,-0.966,1.117
2022-10-20 19:16:50,-0.166,-0.398,-0.848,0.951
2022-10-20 19:16:50,-0.183,-0.381,-0.873,0.97
2022-10-20 19:16:50,-0.183,-0.381,-0.873,0.97
2022-10-20 19:16:50,-0.183,-0.381,-0.873,0.97
2022-10-20 19:16:50,-0.178,-0.495,-0.845,0.995
2022-10-20 19:16:50,-0.148,-0.423,-0.806,0.922
2022-10-20 19:16:50,-0.205,-0.44,-0.954,1.07
2022-10-20 19:16:50,-0.227,-0.447,-0.946,1.071
2022-10-20 19:16:50,-0.183,-0.418,-0.853,0.967
2022-10-20 19:16:50,-0.185,-0.478,-0.852,0.994
2022-10-20 19:16:50,-0.166,-0.493,-0.854,1
2022-10-20 19:16:50,-0.172,-0.294,-0.935,0.995
2022-10-20 19:16:51,-0.144,-0.502,-0.685,0.861
2022-10-20 19:16:51,-0.144,-0.502,-0.685,0.861
2022-10-20 19:16:51,-0.144,-0.502,-0.685,0.861
2022-10-20 19:16:51,-0.133,-0.485,-0.825,0.966
2022-10-20 19:16:51,-0.195,-0.366,-0.976,1.06
2022-10-20 19:16:51,-0.211,-0.525,-0.974,1.126
2022-10-20 19:16:51,-0.151,-0.537,-0.799,0.974
2022-10-20 19:16:51,-0.186,-0.618,-0.974,1.168
2022-10-20 19:16:51,-0.184,-0.774,-1.213,1.451
2022-10-20 19:16:51,-0.308,-0.578,-1.279,1.437
2022-10-20 19:16:51,-0.111,-0.448,-0.796,0.92
2022-10-20 19:16:51,-0.111,-0.448,-0.796,0.92
2022-10-20 19:16:51,-0.028,-0.519,-0.589,0.786
2022-10-20 19:16:51,0.071,-0.514,-0.686,0.86
2022-10-20 19:16:51,-0.088,-0.481,-1.007,1.119
2022-10-20 19:16:51,-0.363,-0.128,-1.284,1.34
2022-10-20 19:16:51,-0.213,-0.252,-1.333,1.373
2022-10-20 19:16:51,-0.12,-0.349,-0.786,0.868
2022-10-20 19:16:51,-0.049,-0.397,-0.53,0.664
2022-10-20 19:16:51,0.015,-0.328,-0.54,0.632
2022-10-20 19:16:51,-0.169,-0.434,-0.954,1.062
2022-10-20 19:16:51,-0.169,-0.434,-0.954,1.062
2022-10-20 19:16:51,-0.169,-0.434,-0.954,1.062
2022-10-20 19:16:51,-0.103,-0.534,-0.939,1.085
2022-10-20 19:16:51,-0.12,-0.53,-0.881,1.035
2022-10-20 19:16:51,-0.094,-0.439,-0.854,0.965
2022-10-20 19:16:51,-0.134,-0.413,-0.829,0.936
2022-10-20 19:16:51,-0.144,-0.384,-0.775,0.877
2022-10-20 19:16:51,-0.143,-0.363,-0.736,0.833
2022-10-20 19:16:51,-0.208,-0.634,-0.974,1.181
2022-10-20 19:16:51,-0.208,-0.634,-0.974,1.181
2022-10-20 19:16:51,-0.208,-0.634,-0.974,1.181
2022-10-20 19:16:51,-0.331,-0.651,-1.016,1.251
2022-10-20 19:16:51,-0.353,-0.342,-1.159,1.259
2022-10-20 19:16:51,-0.252,-0.428,-1.07,1.18
2022-10-20 19:16:51,-0.17,-0.52,-0.636,0.839
2022-10-20 19:16:51,-0.071,-0.533,-0.526,0.752
2022-10-20 19:16:51,-0.021,-0.674,-0.789,1.038
2022-10-20 19:16:51,-0.164,-0.771,-1.19,1.427
2022-10-20 19:16:51,-0.518,-0.255,-1.465,1.575
2022-10-20 19:16:51,-0.121,-0.368,-0.399,0.556
2022-10-20 19:16:51,-0.121,-0.368,-0.399,0.556
2022-10-20 19:16:51,-0.121,-0.368,-0.399,0.556
2022-10-20 19:16:51,-0.034,-0.339,-0.3,0.454
2022-10-20 19:16:51,0.02,-0.503,-0.525,0.727
2022-10-20 19:16:51,-0.082,-0.744,-0.956,1.214
2022-10-20 19:16:51,-0.239,-0.656,-1.132,1.33
2022-10-20 19:16:51,-0.208,-0.213,-0.943,0.989
2022-10-20 19:16:51,-0.174,-0.263,-1.075,1.12
2022-10-20 19:16:51,-0.081,-0.435,-0.838,0.948
2022-10-20 19:16:51,-0.081,-0.435,-0.838,0.948
2022-10-20 19:16:51,-0.081,-0.435,-0.838,0.948
2022-10-20 19:16:51,-0.098,-0.44,-0.865,0.975
2022-10-20 19:16:51,-0.154,-0.384,-0.922,1.011
2022-10-20 19:16:51,-0.204,-0.391,-0.948,1.046
2022-10-20 19:16:51,-0.16,-0.435,-0.937,1.045
2022-10-20 19:16:51,-0.173,-0.443,-0.863,0.985
2022-10-20 19:16:51,-0.162,-0.424,-0.886,0.995
2022-10-20 19:16:51,-0.171,-0.43,-0.904,1.016
2022-10-20 19:16:51,-0.118,-0.51,-0.981,1.112
2022-10-20 19:16:51,-0.149,-0.363,-1.08,1.149
2022-10-20 19:16:51,-0.149,-0.363,-1.08,1.149
2022-10-20 19:16:51,-0.149,-0.363,-1.08,1.149
2022-10-20 19:16:51,-0.177,-0.283,-1.119,1.168
2022-10-20 19:16:51,-0.153,-0.295,-0.925,0.983
2022-10-20 19:16:51,-0.122,-0.346,-0.76,0.844
2022-10-20 19:16:51,-0.074,-0.427,-0.786,0.898
2022-10-20 19:16:51,-0.069,-0.461,-0.97,1.076
2022-10-20 19:16:51,-0.251,-0.387,-1.082,1.176
2022-10-20 19:16:51,-0.229,-0.379,-1.042,1.132
2022-10-20 19:16:51,-0.124,-0.487,-0.766,0.916
2022-10-20 19:16:51,-0.124,-0.487,-0.766,0.916
2022-10-20 19:16:51,-0.124,-0.487,-0.766,0.916
2022-10-20 19:16:51,-0.047,-0.505,-0.915,1.046
2022-10-20 19:16:51,-0.122,-0.397,-0.975,1.06
2022-10-20 19:16:51,-0.184,-0.455,-1.005,1.118
2022-10-20 19:16:51,-0.115,-0.462,-0.931,1.046
2022-10-20 19:16:51,-0.095,-0.426,-0.9,1
2022-10-20 19:16:51,-0.091,-0.394,-0.918,1.003
2022-10-20 19:16:51,-0.148,-0.422,-0.964,1.063
2022-10-20 19:16:51,-0.148,-0.422,-0.964,1.063
2022-10-20 19:16:51,-0.148,-0.422,-0.964,1.063
2022-10-20 19:16:51,-0.176,-0.267,-1.033,1.081
2022-10-20 19:16:51,-0.166,-0.332,-1.012,1.078
2022-10-20 19:16:51,-0.083,-0.394,-0.778,0.876
2022-10-20 19:16:51,0.001,-0.405,-0.688,0.798
2022-10-20 19:16:51,-0.027,-0.376,-0.858,0.937
2022-10-20 19:16:51,-0.153,-0.287,-0.996,1.048
2022-10-20 19:16:51,-0.11,-0.269,-0.97,1.013
2022-10-20 19:16:51,-0.194,-0.337,-1.118,1.184
2022-10-20 19:16:51,-0.194,-0.337,-1.118,1.184
2022-10-20 19:16:51,-0.194,-0.337,-1.118,1.184
2022-10-20 19:16:51,-0.194,-0.337,-1.118,1.184
2022-10-20 19:16:51,-0.152,-0.297,-0.988,1.043
2022-10-20 19:16:51,-0.112,-0.333,-0.857,0.926
2022-10-20 19:16:51,-0.069,-0.468,-0.738,0.877
2022-10-20 19:16:51,-0.037,-0.525,-0.624,0.816
2022-10-20 19:16:51,-0.06,-0.508,-0.671,0.844
2022-10-20 19:16:51,-0.099,-0.538,-0.846,1.007
2022-10-20 19:16:52,-0.212,-0.3,-1.325,1.375
2022-10-20 19:16:52,-0.212,-0.3,-1.325,1.375
2022-10-20 19:16:52,-0.117,-0.426,-1.009,1.101
2022-10-20 19:16:52,-0.117,-0.426,-1.009,1.101
2022-10-20 19:16:52,-0.022,-0.481,-0.671,0.826
2022-10-20 19:16:52,0.046,-0.447,-0.609,0.757
2022-10-20 19:16:52,-0.012,-0.386,-0.773,0.864
2022-10-20 19:16:52,-0.191,-0.327,-1.141,1.202
2022-10-20 19:16:52,-0.167,-0.417,-1.288,1.364
2022-10-20 19:16:52,-0.131,-0.427,-1.015,1.109
2022-10-20 19:16:52,-0.089,-0.407,-0.868,0.963
2022-10-20 19:16:52,-0.117,-0.304,-0.896,0.953
2022-10-20 19:16:52,-0.117,-0.304,-0.896,0.953
2022-10-20 19:16:52,-0.151,-0.292,-0.915,0.972
2022-10-20 19:16:52,-0.149,-0.356,-0.884,0.965
2022-10-20 19:16:52,-0.121,-0.489,-0.846,0.985
2022-10-20 19:16:52,-0.191,-0.379,-0.838,0.939
2022-10-20 19:16:52,-0.26,-0.304,-1.054,1.127
2022-10-20 19:16:52,-0.216,-0.375,-1.076,1.16
2022-10-20 19:16:52,-0.135,-0.393,-0.811,0.911
2022-10-20 19:16:52,-0.153,-0.376,-0.93,1.015
2022-10-20 19:16:52,-0.153,-0.376,-0.93,1.015
2022-10-20 19:16:52,-0.153,-0.376,-0.93,1.015
2022-10-20 19:16:52,-0.152,-0.298,-0.996,1.051
2022-10-20 19:16:52,-0.148,-0.34,-1.003,1.069
2022-10-20 19:16:52,-0.092,-0.397,-0.924,1.01
2022-10-20 19:16:52,-0.085,-0.418,-0.914,1.009
2022-10-20 19:16:52,-0.106,-0.361,-0.944,1.016
2022-10-20 19:16:52,-0.123,-0.331,-1.009,1.069
2022-10-20 19:16:52,-0.111,-0.241,-0.973,1.009
2022-10-20 19:16:52,-0.141,-0.248,-1.028,1.067
2022-10-20 19:16:52,-0.063,-0.575,-0.607,0.838
2022-10-20 19:16:52,-0.063,-0.575,-0.607,0.838
2022-10-20 19:16:52,-0.096,-0.488,-0.646,0.815
2022-10-20 19:16:52,-0.173,-0.466,-0.997,1.114
2022-10-20 19:16:52,-0.216,-0.448,-1.215,1.313
2022-10-20 19:16:52,-0.207,-0.465,-1.045,1.162
2022-10-20 19:16:52,-0.153,-0.421,-0.839,0.951
2022-10-20 19:16:52,-0.127,-0.393,-0.827,0.924
2022-10-20 19:16:52,-0.11,-0.475,-0.815,0.95
2022-10-20 19:16:52,-0.179,-0.402,-1.238,1.314
2022-10-20 19:16:52,-0.179,-0.402,-1.238,1.314
2022-10-20 19:16:52,-0.179,-0.402,-1.238,1.314
2022-10-20 19:16:52,-0.068,-0.472,-0.832,0.959
2022-10-20 19:16:52,-0.021,-0.393,-0.651,0.761
2022-10-20 19:16:52,-0.072,-0.413,-0.837,0.936
2022-10-20 19:16:52,-0.119,-0.341,-1.03,1.091
2022-10-20 19:16:52,-0.136,-0.309,-1.002,1.057
2022-10-20 19:16:52,-0.112,-0.338,-0.922,0.988
2022-10-20 19:16:52,-0.105,-0.391,-0.902,0.989
2022-10-20 19:16:52,-0.154,-0.262,-1.024,1.068
2022-10-20 19:16:52,-0.154,-0.262,-1.024,1.068
2022-10-20 19:16:52,-0.154,-0.262,-1.024,1.068
2022-10-20 19:16:52,-0.129,-0.41,-0.97,1.061
2022-10-20 19:16:52,-0.107,-0.377,-0.816,0.905
2022-10-20 19:16:52,-0.157,-0.346,-0.921,0.996
2022-10-20 19:16:52,-0.165,-0.341,-1.024,1.092
2022-10-20 19:16:52,-0.169,-0.344,-0.973,1.046
2022-10-20 19:16:52,-0.134,-0.325,-0.871,0.939
2022-10-20 19:16:52,-0.13,-0.227,-0.948,0.983
2022-10-20 19:16:52,-0.151,-0.363,-1.066,1.136
2022-10-20 19:16:52,-0.189,-0.449,-1.127,1.228
2022-10-20 19:16:52,-0.189,-0.449,-1.127,1.228
2022-10-20 19:16:52,-0.189,-0.449,-1.127,1.228
2022-10-20 19:16:52,-0.19,-0.21,-1.325,1.355
2022-10-20 19:16:52,-0.113,-0.405,-1.073,1.152
2022-10-20 19:16:52,0.04,-0.504,-0.669,0.839
2022-10-20 19:16:52,0.046,-0.486,-0.589,0.765
2022-10-20 19:16:52,-0.062,-0.428,-0.783,0.894
2022-10-20 19:16:52,-0.147,-0.428,-1.069,1.161
2022-10-20 19:16:52,-0.133,-0.508,-1.117,1.234
2022-10-20 19:16:52,-0.061,-0.217,-1.148,1.17
2022-10-20 19:16:52,-0.061,-0.217,-1.148,1.17
2022-10-20 19:16:52,-0.061,-0.217,-1.148,1.17
2022-10-20 19:16:52,0.002,-0.344,-0.762,0.836
2022-10-20 19:16:52,0.055,-0.335,-0.542,0.64
2022-10-20 19:16:52,0.113,-0.265,-0.557,0.627
2022-10-20 19:16:52,0.028,-0.321,-0.761,0.826
2022-10-20 19:16:52,-0.145,-0.509,-1.077,1.2
2022-10-20 19:16:52,-0.304,-0.516,-1.238,1.375
2022-10-20 19:16:52,-0.046,-0.466,-0.705,0.846
2022-10-20 19:16:52,-0.046,-0.466,-0.705,0.846
2022-10-20 19:16:52,-0.046,-0.466,-0.705,0.846
2022-10-20 19:16:52,-0.05,-0.446,-0.63,0.774
2022-10-20 19:16:52,-0.113,-0.369,-0.808,0.895
2022-10-20 19:16:52,-0.254,-0.252,-1.081,1.139
2022-10-20 19:16:52,-0.255,-0.382,-1.235,1.318
2022-10-20 19:16:52,-0.162,-0.465,-0.997,1.112
2022-10-20 19:16:52,-0.14,-0.254,-0.838,0.887
2022-10-20 19:16:52,-0.122,-0.171,-0.87,0.895
2022-10-20 19:16:52,-0.028,-0.225,-0.825,0.856
2022-10-20 19:16:52,-0.273,-0.342,-1.058,1.145
2022-10-20 19:16:52,-0.273,-0.342,-1.058,1.145
2022-10-20 19:16:52,-0.273,-0.342,-1.058,1.145
2022-10-20 19:16:52,-0.271,-0.283,-1.261,1.32
2022-10-20 19:16:52,-0.177,-0.343,-1.118,1.183
2022-10-20 19:16:52,-0.086,-0.498,-0.881,1.016
2022-10-20 19:16:52,-0.076,-0.408,-0.66,0.78
2022-10-20 19:16:52,-0.141,-0.306,-0.758,0.83
2022-10-20 19:16:52,-0.232,-0.437,-0.975,1.093
2022-10-20 19:16:53,-0.183,-0.359,-0.89,0.977
2022-10-20 19:16:53,-0.183,-0.359,-0.89,0.977
2022-10-20 19:16:53,-0.183,-0.359,-0.89,0.977
2022-10-20 19:16:53,-0.183,-0.359,-0.89,0.977
2022-10-20 19:16:53,-0.162,-0.503,-0.841,0.993
2022-10-20 19:16:53,-0.199,-0.452,-0.833,0.968
2022-10-20 19:16:53,-0.265,-0.336,-1.019,1.105
2022-10-20 19:16:53,-0.286,-0.368,-1.102,1.197
2022-10-20 19:16:53,-0.212,-0.427,-0.934,1.049
2022-10-20 19:16:53,-0.179,-0.476,-0.776,0.928
2022-10-20 19:16:53,-0.182,-0.511,-0.73,0.909
2022-10-20 19:16:53,-0.303,-0.356,-1.087,1.183
2022-10-20 19:16:53,-0.303,-0.356,-1.087,1.183
2022-10-20 19:16:53,-0.303,-0.356,-1.087,1.183
2022-10-20 19:16:53,-0.314,-0.381,-1.087,1.194
2022-10-20 19:16:53,-0.213,-0.379,-0.815,0.924
2022-10-20 19:16:53,-0.156,-0.336,-0.636,0.736
2022-10-20 19:16:53,-0.125,-0.47,-0.726,0.874
2022-10-20 19:16:53,-0.146,-0.513,-0.902,1.048
2022-10-20 19:16:53,-0.233,-0.398,-1.102,1.195
2022-10-20 19:16:53,-0.129,-0.448,-0.839,0.96
2022-10-20 19:16:53,-0.129,-0.448,-0.839,0.96
2022-10-20 19:16:53,-0.129,-0.448,-0.839,0.96
2022-10-20 19:16:53,-0.089,-0.479,-0.709,0.86
2022-10-20 19:16:53,-0.021,-0.418,-0.702,0.817
2022-10-20 19:16:53,-0.085,-0.398,-0.899,0.987
2022-10-20 19:16:53,-0.122,-0.487,-0.975,1.097
2022-10-20 19:16:53,-0.078,-0.548,-0.905,1.061
2022-10-20 19:16:53,-0.188,-0.451,-0.921,1.043
2022-10-20 19:16:53,-0.208,-0.417,-1.066,1.163
2022-10-20 19:16:53,-0.144,-0.293,-0.993,1.045
2022-10-20 19:16:53,-0.144,-0.293,-0.993,1.045
2022-10-20 19:16:53,-0.144,-0.293,-0.993,1.045
2022-10-20 19:16:53,-0.168,-0.39,-0.896,0.992
2022-10-20 19:16:53,-0.078,-0.431,-0.768,0.884
2022-10-20 19:16:53,-0.055,-0.382,-0.772,0.863
2022-10-20 19:16:53,-0.127,-0.38,-0.98,1.059
2022-10-20 19:16:53,-0.116,-0.389,-1.021,1.099
2022-10-20 19:16:53,-0.107,-0.368,-0.929,1.005
2022-10-20 19:16:53,-0.104,-0.33,-1.007,1.065
2022-10-20 19:16:53,-0.076,-0.254,-0.878,0.917
2022-10-20 19:16:53,-0.076,-0.254,-0.878,0.917
2022-10-20 19:16:53,-0.076,-0.254,-0.878,0.917
2022-10-20 19:16:53,-0.076,-0.254,-0.878,0.917
2022-10-20 19:16:53,-0.051,-0.282,-0.8,0.85
2022-10-20 19:16:53,-0.031,-0.354,-0.737,0.818
2022-10-20 19:16:53,-0.091,-0.465,-0.831,0.957
2022-10-20 19:16:53,-0.216,-0.365,-0.99,1.077
2022-10-20 19:16:53,-0.253,-0.304,-1.134,1.201
2022-10-20 19:16:53,-0.185,-0.411,-1.065,1.156
2022-10-20 19:16:53,-0.059,-0.388,-0.819,0.908
2022-10-20 19:16:53,-0.059,-0.388,-0.819,0.908
2022-10-20 19:16:53,-0.059,-0.388,-0.819,0.908
2022-10-20 19:16:53,-0.099,-0.332,-1.004,1.062
2022-10-20 19:16:53,-0.105,-0.345,-1.022,1.084
2022-10-20 19:16:53,-0.098,-0.431,-0.898,1.001
2022-10-20 19:16:53,-0.092,-0.442,-0.838,0.952
2022-10-20 19:16:53,-0.142,-0.35,-0.889,0.966
2022-10-20 19:16:53,-0.159,-0.278,-0.996,1.046
2022-10-20 19:16:53,-0.15,-0.372,-0.961,1.041
2022-10-20 19:16:53,-0.139,-0.357,-0.971,1.044
2022-10-20 19:16:53,-0.139,-0.357,-0.971,1.044
2022-10-20 19:16:53,-0.132,-0.419,-0.982,1.076
2022-10-20 19:16:53,-0.132,-0.419,-0.982,1.076
2022-10-20 19:16:53,-0.15,-0.37,-0.961,1.041
2022-10-20 19:16:53,-0.167,-0.293,-1.045,1.098
2022-10-20 19:16:53,-0.148,-0.295,-1.069,1.119
2022-10-20 19:16:53,-0.091,-0.317,-0.94,0.996
2022-10-20 19:16:53,-0.054,-0.303,-0.857,0.911
2022-10-20 19:16:53,-0.069,-0.282,-0.923,0.968
2022-10-20 19:16:53,-0.169,-0.249,-1.18,1.218
2022-10-20 19:16:53,-0.169,-0.249,-1.18,1.218
2022-10-20 19:16:53,-0.169,-0.249,-1.18,1.218
2022-10-20 19:16:53,-0.133,-0.217,-1.041,1.072
2022-10-20 19:16:53,-0.078,-0.257,-0.853,0.894
2022-10-20 19:16:53,-0.059,-0.238,-0.759,0.798
2022-10-20 19:16:53,-0.082,-0.369,-0.83,0.912
2022-10-20 19:16:53,-0.086,-0.482,-0.829,0.963
2022-10-20 19:16:53,-0.147,-0.41,-0.846,0.952
2022-10-20 19:16:53,-0.152,-0.407,-1.006,1.096
2022-10-20 19:16:53,-0.101,-0.296,-0.801,0.86
2022-10-20 19:16:53,-0.101,-0.296,-0.801,0.86
2022-10-20 19:16:53,-0.101,-0.296,-0.801,0.86
2022-10-20 19:16:53,-0.097,-0.377,-0.877,0.96
2022-10-20 19:16:53,-0.112,-0.408,-0.865,0.963
2022-10-20 19:16:53,-0.212,-0.327,-0.903,0.984
2022-10-20 19:16:53,-0.251,-0.268,-0.997,1.062
2022-10-20 19:16:53,-0.198,-0.302,-0.936,1.003
2022-10-20 19:16:53,-0.148,-0.49,-0.85,0.992
2022-10-20 19:16:53,-0.182,-0.515,-0.795,0.965
2022-10-20 19:16:53,-0.244,-0.264,-0.939,1.005
2022-10-20 19:16:53,-0.154,-0.447,-0.989,1.096
2022-10-20 19:16:53,-0.154,-0.447,-0.989,1.096
2022-10-20 19:16:53,-0.077,-0.493,-0.68,0.843
2022-10-20 19:16:53,-0.065,-0.454,-0.696,0.834
2022-10-20 19:16:53,-0.122,-0.393,-0.92,1.008
2022-10-20 19:16:53,-0.139,-0.419,-1.067,1.155
2022-10-20 19:16:53,-0.131,-0.539,-0.987,1.132
2022-10-20 19:16:53,-0.151,-0.519,-0.917,1.064
2022-10-20 19:16:53,-0.147,-0.295,-1.011,1.063
2022-10-20 19:16:54,-0.065,-0.506,-0.682,0.852
2022-10-20 19:16:54,-0.065,-0.506,-0.682,0.852
2022-10-20 19:16:54,-0.065,-0.506,-0.682,0.852
2022-10-20 19:16:54,-0.182,-0.427,-0.858,0.976
2022-10-20 19:16:54,-0.211,-0.455,-1.09,1.2
2022-10-20 19:16:54,-0.231,-0.446,-0.935,1.061
2022-10-20 19:16:54,-0.218,-0.468,-0.924,1.058
2022-10-20 19:16:54,-0.189,-0.397,-0.94,1.038
2022-10-20 19:16:54,-0.2,-0.319,-0.903,0.978
2022-10-20 19:16:54,-0.184,-0.378,-0.821,0.922
2022-10-20 19:16:54,-0.139,-0.383,-0.735,0.84
2022-10-20 19:16:54,-0.189,-0.492,-1.026,1.153
2022-10-20 19:16:54,-0.189,-0.492,-1.026,1.153
2022-10-20 19:16:54,-0.189,-0.492,-1.026,1.153
2022-10-20 19:16:54,-0.211,-0.443,-0.996,1.11
2022-10-20 19:16:54,-0.23,-0.256,-1.063,1.117
2022-10-20 19:16:54,-0.18,-0.281,-1.066,1.117
2022-10-20 19:16:54,-0.066,-0.426,-0.842,0.946
2022-10-20 19:16:54,-0.037,-0.441,-0.635,0.774
2022-10-20 19:16:54,-0.076,-0.416,-0.704,0.821
2022-10-20 19:16:54,-0.202,-0.496,-0.984,1.12
2022-10-20 19:16:54,-0.202,-0.496,-0.984,1.12
2022-10-20 19:16:54,-0.202,-0.496,-0.984,1.12
2022-10-20 19:16:54,-0.228,-0.383,-0.912,1.015
2022-10-20 19:16:54,-0.228,-0.353,-0.927,1.018
2022-10-20 19:16:54,-0.191,-0.316,-0.789,0.871
2022-10-20 19:16:54,-0.184,-0.409,-0.76,0.882
2022-10-20 19:16:54,-0.225,-0.504,-0.947,1.096
2022-10-20 19:16:54,-0.355,-0.271,-1.212,1.292
2022-10-20 19:16:54,-0.395,-0.404,-1.287,1.406
2022-10-20 19:16:54,-0.143,-0.485,-0.66,0.831
2022-10-20 19:16:54,-0.143,-0.485,-0.66,0.831
2022-10-20 19:16:54,-0.143,-0.485,-0.66,0.831
2022-10-20 19:16:54,-0.156,-0.478,-0.853,0.99
2022-10-20 19:16:54,-0.243,-0.469,-1.015,1.144
2022-10-20 19:16:54,-0.198,-0.529,-1.111,1.246
2022-10-20 19:16:54,-0.275,-0.428,-1.045,1.162
2022-10-20 19:16:54,-0.204,-0.363,-1.087,1.164
